Date,Hour,Time_x,Purchase Bid (MW),Total Sell Bid (MW),Sell bid Solar (MW),Sell bid Non-Solar (MW),Sell bid Hydro (MW),MCV Total (MW),MCV Solar (MW),MCV Non-Solar (MW),MCV Hydro (MW),MCP (Rs/MWh)
2025-05-21,13,14:00 - 14:15,2413.6,2293.8,1708.7,547.3,37.8,1679.5,1411.38,230.32,37.8,2363.75
2025-05-21,13,14:15 - 14:30,2411.8,2280.7,1695.6,547.3,37.8,1693.8,1425.54,230.46,37.8,2399.78
2025-05-21,13,14:30 - 14:45,2400.9,2270.5,1685.7,547.0,37.8,1695.1,1427.21,230.09,37.8,2399.78
2025-05-21,13,14:45 - 15:00,2360.7,2275.9,1690.8,547.3,37.8,1695.64,1430.89,226.95,37.8,2240.79
2025-05-21,14,15:00 - 15:15,2358.8,2317.7,1721.7,547.2,48.8,1698.5,1422.96,226.74,48.8,2239.79
2025-05-21,14,15:15 - 15:30,2322.2,2298.7,1705.8,547.1,45.8,1720.55,1447.21,227.54,45.8,2200.83
2025-05-21,14,15:30 - 15:45,2390.0,2280.1,1686.4,547.1,46.6,1722.8,1448.7,227.5,46.6,2239.84
2025-05-21,14,15:45 - 16:00,2432.0,2276.4,1680.2,549.6,46.6,1713.1,1433.41,233.09,46.6,2399.83
2025-05-21,14,16:00 - 16:15,2358.8,2317.7,1721.7,547.2,48.8,1698.5,1422.96,226.74,48.8,2239.79
2025-05-21,14,16:15 - 16:30,2322.2,2298.7,1705.8,547.1,45.8,1720.55,1447.21,227.54,45.8,2200.83
2025-05-21,14,16:30 - 16:45,2390.0,2280.1,1686.4,547.1,46.6,1722.8,1448.7,227.5,46.6,2239.84
2025-05-21,14,16:45 - 17:00,2432.0,2276.4,1680.2,549.6,46.6,1713.1,1433.41,233.09,46.6,2399.83
2025-05-21,14,17:00 - 17:15,2358.8,2317.7,1721.7,547.2,48.8,1698.5,1422.96,226.74,48.8,2239.79
2025-05-21,14,17:15 - 17:30,2322.2,2298.7,1705.8,547.1,45.8,1720.55,1447.21,227.54,45.8,2200.83
2025-05-21,14,17:30 - 17:45,2390.0,2280.1,1686.4,547.1,46.6,1722.8,1448.7,227.5,46.6,2239.84
2025-05-21,14,17:45 - 18:00,2432.0,2276.4,1680.2,549.6,46.6,1713.1,1433.41,233.09,46.6,2399.83
2025-05-21,15,18:00 - 18:15,2397.2,2382.6,1778.4,550.8,53.4,1813.77,1538.16,233.81,41.8,2400.82
2025-05-21,15,18:15 - 18:30,2405.5,2428.7,1830.4,544.9,53.4,1744.9,1481.87,221.23,41.8,2554.6
2025-05-21,15,18:30 - 18:45,2667.3,2592.9,2015.2,524.3,53.4,1978.2,1729.49,206.91,41.8,2516.8
2025-05-21,15,18:45 - 19:00,2551.7,2562.7,2003.7,505.6,53.4,1743.3,1513.92,175.98,53.4,2799.4
2025-05-21,15,19:00 - 19:15,2397.2,2382.6,1778.4,550.8,53.4,1813.77,1538.16,233.81,41.8,2400.82
2025-05-21,15,19:15 - 19:30,2405.5,2428.7,1830.4,544.9,53.4,1744.9,1481.87,221.23,41.8,2554.6
2025-05-21,15,19:30 - 19:45,2667.3,2592.9,2015.2,524.3,53.4,1978.2,1729.49,206.91,41.8,2516.8
2025-05-21,15,19:45 - 20:00,2551.7,2562.7,2003.7,505.6,53.4,1743.3,1513.92,175.98,53.4,2799.4
2025-05-21,15,20:00 - 20:15,2397.2,2382.6,1778.4,550.8,53.4,1813.77,1538.16,233.81,41.8,2400.82
2025-05-21,15,20:15 - 20:30,2405.5,2428.7,1830.4,544.9,53.4,1744.9,1481.87,221.23,41.8,2554.6
2025-05-21,15,20:30 - 20:45,2667.3,2592.9,2015.2,524.3,53.4,1978.2,1729.49,206.91,41.8,2516.8
2025-05-21,15,20:45 - 21:00,2551.7,2562.7,2003.7,505.6,53.4,1743.3,1513.92,175.98,53.4,2799.4
2025-05-21,16,21:00 - 21:15,2722.7,2529.8,1978.4,523.8,27.6,2015.6,1787.5,212.1,16.0,2700.39
2025-05-21,16,21:15 - 21:30,2799.3,2497.7,1944.5,525.6,27.6,1875.4,1653.08,206.32,16.0,2998.77
2025-05-21,16,21:30 - 21:45,3056.6,2552.2,1997.4,527.2,27.6,1849.9,1628.99,198.74,22.17,2999.53
2025-05-21,16,21:45 - 22:00,3275.3,2500.6,1945.8,527.2,27.6,1771.99,1560.52,195.47,16.0,3060.43
2025-05-21,16,22:00 - 22:15,2722.7,2529.8,1978.4,523.8,27.6,2015.6,1787.5,212.1,16.0,2700.39
2025-05-21,16,22:15 - 22:30,2799.3,2497.7,1944.5,525.6,27.6,1875.4,1653.08,206.32,16.0,2998.77
2025-05-21,16,22:30 - 22:45,3056.6,2552.2,1997.4,527.2,27.6,1849.9,1628.99,198.74,22.17,2999.53
2025-05-21,16,22:45 - 23:00,3275.3,2500.6,1945.8,527.2,27.6,1771.99,1560.52,195.47,16.0,3060.43
2025-05-21,16,23:00 - 23:15,2722.7,2529.8,1978.4,523.8,27.6,2015.6,1787.5,212.1,16.0,2700.39
2025-05-21,16,23:15 - 23:30,2799.3,2497.7,1944.5,525.6,27.6,1875.4,1653.08,206.32,16.0,2998.77
2025-05-21,16,23:30 - 23:45,3056.6,2552.2,1997.4,527.2,27.6,1849.9,1628.99,198.74,22.17,2999.53
2025-05-21,16,23:45 - 24:00,3275.3,2500.6,1945.8,527.2,27.6,1771.99,1560.52,195.47,16.0,3060.43
2025-05-21,17,00:00 - 00:15,3320.8,2579.7,1919.1,623.0,37.6,1883.9,1657.42,200.48,26.0,3299.72
2025-05-21,17,00:15 - 00:30,3244.2,2508.3,1841.6,629.1,37.6,1634.34,1415.62,192.72,26.0,3550.38
2025-05-21,17,00:30 - 00:45,3242.9,2440.0,1754.9,644.6,40.5,1627.9,1396.05,205.85,26.0,3680.5
2025-05-21,17,00:45 - 01:00,2641.4,3528.8,2776.5,711.8,40.5,1260.49,1026.34,193.65,40.5,3999.11
2025-05-21,17,01:00 - 01:15,3320.8,2579.7,1919.1,623.0,37.6,1883.9,1657.42,200.48,26.0,3299.72
2025-05-21,17,01:15 - 01:30,3244.2,2508.3,1841.6,629.1,37.6,1634.34,1415.62,192.72,26.0,3550.38
2025-05-21,17,01:30 - 01:45,3242.9,2440.0,1754.9,644.6,40.5,1627.9,1396.05,205.85,26.0,3680.5
2025-05-21,17,01:45 - 02:00,2641.4,3528.8,2776.5,711.8,40.5,1260.49,1026.34,193.65,40.5,3999.11
2025-05-21,17,02:00 - 02:15,3320.8,2579.7,1919.1,623.0,37.6,1883.9,1657.42,200.48,26.0,3299.72
2025-05-21,17,02:15 - 02:30,3244.2,2508.3,1841.6,629.1,37.6,1634.34,1415.62,192.72,26.0,3550.38
2025-05-21,17,02:30 - 02:45,3242.9,2440.0,1754.9,644.6,40.5,1627.9,1396.05,205.85,26.0,3680.5
2025-05-21,17,02:45 - 03:00,2641.4,3528.8,2776.5,711.8,40.5,1260.49,1026.34,193.65,40.5,3999.11
2025-05-21,18,03:00 - 03:15,2684.5,3549.6,2567.1,927.5,55.0,1277.7,998.08,224.63,54.99,3999.28
2025-05-21,18,03:15 - 03:30,2717.9,3364.2,2363.0,946.2,55.0,1202.24,911.56,235.68,55.0,4000.29
2025-05-21,18,03:30 - 03:45,2782.1,3151.6,2085.0,1011.6,55.0,1209.81,903.69,251.12,55.0,4000.36
2025-05-21,18,03:45 - 04:00,2998.4,2773.9,1672.8,1046.1,55.0,1243.45,944.1,273.35,26.0,4000.52
2025-05-21,18,04:00 - 04:15,2684.5,3549.6,2567.1,927.5,55.0,1277.7,998.08,224.63,54.99,3999.28
2025-05-21,18,04:15 - 04:30,2717.9,3364.2,2363.0,946.2,55.0,1202.24,911.56,235.68,55.0,4000.29
2025-05-21,18,04:30 - 04:45,2782.1,3151.6,2085.0,1011.6,55.0,1209.81,903.69,251.12,55.0,4000.36
2025-05-21,18,04:45 - 05:00,2998.4,2773.9,1672.8,1046.1,55.0,1243.45,944.1,273.35,26.0,4000.52
2025-05-21,18,05:00 - 05:15,2684.5,3549.6,2567.1,927.5,55.0,1277.7,998.08,224.63,54.99,3999.28
2025-05-21,18,05:15 - 05:30,2717.9,3364.2,2363.0,946.2,55.0,1202.24,911.56,235.68,55.0,4000.29
2025-05-21,18,05:30 - 05:45,2782.1,3151.6,2085.0,1011.6,55.0,1209.81,903.69,251.12,55.0,4000.36
2025-05-21,18,05:45 - 06:00,2998.4,2773.9,1672.8,1046.1,55.0,1243.45,944.1,273.35,26.0,4000.52
2025-05-21,19,06:00 - 06:15,2745.4,2493.6,1316.5,1119.1,58.0,1513.76,936.73,519.03,58.0,4200.68
2025-05-21,19,06:15 - 06:30,2771.6,2087.2,922.2,1107.0,58.0,1002.4,460.29,484.11,58.0,4998.4
2025-05-21,19,06:30 - 06:45,2898.1,1773.1,538.3,1157.8,77.0,920.4,74.3,769.1,77.0,5250.02
2025-05-21,19,06:45 - 07:00,3082.5,1479.6,210.1,1192.5,77.0,885.4,29.6,778.8,77.0,5900.59
2025-05-21,19,07:00 - 07:15,2745.4,2493.6,1316.5,1119.1,58.0,1513.76,936.73,519.03,58.0,4200.68
2025-05-21,19,07:15 - 07:30,2771.6,2087.2,922.2,1107.0,58.0,1002.4,460.29,484.11,58.0,4998.4
2025-05-21,19,07:30 - 07:45,2898.1,1773.1,538.3,1157.8,77.0,920.4,74.3,769.1,77.0,5250.02
2025-05-21,19,07:45 - 08:00,3082.5,1479.6,210.1,1192.5,77.0,885.4,29.6,778.8,77.0,5900.59
2025-05-21,19,08:00 - 08:15,2745.4,2493.6,1316.5,1119.1,58.0,1513.76,936.73,519.03,58.0,4200.68
2025-05-21,19,08:15 - 08:30,2771.6,2087.2,922.2,1107.0,58.0,1002.4,460.29,484.11,58.0,4998.4
2025-05-21,19,08:30 - 08:45,2898.1,1773.1,538.3,1157.8,77.0,920.4,74.3,769.1,77.0,5250.02
2025-05-21,19,08:45 - 09:00,3082.5,1479.6,210.1,1192.5,77.0,885.4,29.6,778.8,77.0,5900.59
2025-05-21,20,09:00 - 09:15,3580.9,610.2,37.7,483.5,89.0,610.18,37.7,483.5,88.98,10000.0
2025-05-21,20,09:15 - 09:30,3584.4,598.1,3.5,505.6,89.0,598.1,3.5,505.6,89.0,10000.0
2025-05-21,20,09:30 - 09:45,3539.3,557.1,0.3,498.8,58.0,557.09,0.3,498.8,57.99,10000.0
2025-05-21,20,09:45 - 10:00,3506.3,559.8,0.0,501.8,58.0,559.8,0.0,501.8,58.0,10000.0
2025-05-21,20,10:00 - 10:15,3580.9,610.2,37.7,483.5,89.0,610.18,37.7,483.5,88.98,10000.0
2025-05-21,20,10:15 - 10:30,3584.4,598.1,3.5,505.6,89.0,598.1,3.5,505.6,89.0,10000.0
2025-05-21,20,10:30 - 10:45,3539.3,557.1,0.3,498.8,58.0,557.09,0.3,498.8,57.99,10000.0
2025-05-21,20,10:45 - 11:00,3506.3,559.8,0.0,501.8,58.0,559.8,0.0,501.8,58.0,10000.0
2025-05-21,20,11:00 - 11:15,3580.9,610.2,37.7,483.5,89.0,610.18,37.7,483.5,88.98,10000.0
2025-05-21,20,11:15 - 11:30,3584.4,598.1,3.5,505.6,89.0,598.1,3.5,505.6,89.0,10000.0
2025-05-21,20,11:30 - 11:45,3539.3,557.1,0.3,498.8,58.0,557.09,0.3,498.8,57.99,10000.0
2025-05-21,20,11:45 - 12:00,3506.3,559.8,0.0,501.8,58.0,559.8,0.0,501.8,58.0,10000.0
2025-05-21,21,12:00 - 12:15,3473.7,565.2,0.0,501.2,64.0,565.19,0.0,501.19,64.0,10000.0
2025-05-21,21,12:15 - 12:30,3480.2,568.3,0.0,504.3,64.0,568.29,0.0,504.3,63.99,10000.0
2025-05-21,21,12:30 - 12:45,3481.4,565.0,0.0,501.0,64.0,565.0,0.0,501.0,64.0,10000.0
2025-05-21,21,12:45 - 13:00,3450.0,561.5,0.0,497.5,64.0,561.5,0.0,497.5,64.0,10000.0
2025-05-21,21,13:00 - 13:15,3473.7,565.2,0.0,501.2,64.0,565.19,0.0,501.19,64.0,10000.0
2025-05-21,21,13:15 - 13:30,3480.2,568.3,0.0,504.3,64.0,568.29,0.0,504.3,63.99,10000.0
2025-05-21,21,13:30 - 13:45,3481.4,565.0,0.0,501.0,64.0,565.0,0.0,501.0,64.0,10000.0
2025-05-21,21,13:45 - 14:00,3450.0,561.5,0.0,497.5,64.0,561.5,0.0,497.5,64.0,10000.0
2025-05-21,21,14:00 - 14:15,3473.7,565.2,0.0,501.2,64.0,565.19,0.0,501.19,64.0,10000.0
2025-05-21,21,14:15 - 14:30,3480.2,568.3,0.0,504.3,64.0,568.29,0.0,504.3,63.99,10000.0
2025-05-21,21,14:30 - 14:45,3481.4,565.0,0.0,501.0,64.0,565.0,0.0,501.0,64.0,10000.0
2025-05-21,21,14:45 - 15:00,3450.0,561.5,0.0,497.5,64.0,561.5,0.0,497.5,64.0,10000.0
2025-05-21,22,15:00 - 15:15,2790.4,457.3,0.0,457.3,0.0,457.29,0.0,457.29,0.0,10000.0
2025-05-21,22,15:15 - 15:30,2819.0,450.7,0.0,450.7,0.0,450.69,0.0,450.69,0.0,10000.0
2025-05-21,22,15:30 - 15:45,2772.0,443.9,0.0,443.9,0.0,443.9,0.0,443.9,0.0,10000.0
2025-05-21,22,15:45 - 16:00,2749.4,438.1,0.0,438.1,0.0,438.1,0.0,438.1,0.0,10000.0
2025-05-21,22,16:00 - 16:15,2790.4,457.3,0.0,457.3,0.0,457.29,0.0,457.29,0.0,10000.0
2025-05-21,22,16:15 - 16:30,2819.0,450.7,0.0,450.7,0.0,450.69,0.0,450.69,0.0,10000.0
2025-05-21,22,16:30 - 16:45,2772.0,443.9,0.0,443.9,0.0,443.9,0.0,443.9,0.0,10000.0
2025-05-21,22,16:45 - 17:00,2749.4,438.1,0.0,438.1,0.0,438.1,0.0,438.1,0.0,10000.0
2025-05-21,22,17:00 - 17:15,2790.4,457.3,0.0,457.3,0.0,457.29,0.0,457.29,0.0,10000.0
2025-05-21,22,17:15 - 17:30,2819.0,450.7,0.0,450.7,0.0,450.69,0.0,450.69,0.0,10000.0
2025-05-21,22,17:30 - 17:45,2772.0,443.9,0.0,443.9,0.0,443.9,0.0,443.9,0.0,10000.0
2025-05-21,22,17:45 - 18:00,2749.4,438.1,0.0,438.1,0.0,438.1,0.0,438.1,0.0,10000.0
2025-05-21,23,18:00 - 18:15,2891.5,435.1,0.0,435.1,0.0,435.1,0.0,435.1,0.0,10000.0
2025-05-21,23,18:15 - 18:30,2928.8,430.9,0.0,430.9,0.0,430.89,0.0,430.89,0.0,10000.0
2025-05-21,23,18:30 - 18:45,3237.5,425.6,0.0,425.6,0.0,425.6,0.0,425.6,0.0,10000.0
2025-05-21,23,18:45 - 19:00,3347.4,416.1,0.0,416.1,0.0,416.1,0.0,416.1,0.0,10000.0
2025-05-21,23,19:00 - 19:15,2891.5,435.1,0.0,435.1,0.0,435.1,0.0,435.1,0.0,10000.0
2025-05-21,23,19:15 - 19:30,2928.8,430.9,0.0,430.9,0.0,430.89,0.0,430.89,0.0,10000.0
2025-05-21,23,19:30 - 19:45,3237.5,425.6,0.0,425.6,0.0,425.6,0.0,425.6,0.0,10000.0
2025-05-21,23,19:45 - 20:00,3347.4,416.1,0.0,416.1,0.0,416.1,0.0,416.1,0.0,10000.0
2025-05-21,23,20:00 - 20:15,2891.5,435.1,0.0,435.1,0.0,435.1,0.0,435.1,0.0,10000.0
2025-05-21,23,20:15 - 20:30,2928.8,430.9,0.0,430.9,0.0,430.89,0.0,430.89,0.0,10000.0
2025-05-21,23,20:30 - 20:45,3237.5,425.6,0.0,425.6,0.0,425.6,0.0,425.6,0.0,10000.0
2025-05-21,23,20:45 - 21:00,3347.4,416.1,0.0,416.1,0.0,416.1,0.0,416.1,0.0,10000.0
2025-05-21,24,21:00 - 21:15,3321.2,404.4,0.0,404.4,0.0,404.39,0.0,404.39,0.0,10000.0
2025-05-21,24,21:15 - 21:30,3316.2,396.9,0.0,396.9,0.0,396.9,0.0,396.9,0.0,10000.0
2025-05-21,24,21:30 - 21:45,3205.2,396.6,0.0,396.6,0.0,396.6,0.0,396.6,0.0,10000.0
2025-05-21,24,21:45 - 22:00,3085.2,395.1,0.0,395.1,0.0,395.1,0.0,395.1,0.0,10000.0
2025-05-21,24,22:00 - 22:15,3321.2,404.4,0.0,404.4,0.0,404.39,0.0,404.39,0.0,10000.0
2025-05-21,24,22:15 - 22:30,3316.2,396.9,0.0,396.9,0.0,396.9,0.0,396.9,0.0,10000.0
2025-05-21,24,22:30 - 22:45,3205.2,396.6,0.0,396.6,0.0,396.6,0.0,396.6,0.0,10000.0
2025-05-21,24,22:45 - 23:00,3085.2,395.1,0.0,395.1,0.0,395.1,0.0,395.1,0.0,10000.0
2025-05-21,24,23:00 - 23:15,3321.2,404.4,0.0,404.4,0.0,404.39,0.0,404.39,0.0,10000.0
2025-05-21,24,23:15 - 23:30,3316.2,396.9,0.0,396.9,0.0,396.9,0.0,396.9,0.0,10000.0
2025-05-21,24,23:30 - 23:45,3205.2,396.6,0.0,396.6,0.0,396.6,0.0,396.6,0.0,10000.0
2025-05-21,24,23:45 - 24:00,3085.2,395.1,0.0,395.1,0.0,395.1,0.0,395.1,0.0,10000.0
2025-06-05,1,00:00 - 00:15,5829.3,531.9,0.0,530.9,1.0,531.9,0.0,530.9,1.0,10000.0
2025-06-05,1,00:15 - 00:30,5538.9,533.5,0.0,532.5,1.0,533.5,0.0,532.5,1.0,10000.0
2025-06-05,1,00:30 - 00:45,4663.9,532.2,0.0,531.2,1.0,532.2,0.0,531.2,1.0,10000.0
2025-06-05,1,00:45 - 01:00,4629.7,527.8,0.0,526.8,1.0,527.8,0.0,526.8,1.0,10000.0
2025-06-05,1,01:00 - 01:15,5829.3,531.9,0.0,530.9,1.0,531.9,0.0,530.9,1.0,10000.0
2025-06-05,1,01:15 - 01:30,5538.9,533.5,0.0,532.5,1.0,533.5,0.0,532.5,1.0,10000.0
2025-06-05,1,01:30 - 01:45,4663.9,532.2,0.0,531.2,1.0,532.2,0.0,531.2,1.0,10000.0
2025-06-05,1,01:45 - 02:00,4629.7,527.8,0.0,526.8,1.0,527.8,0.0,526.8,1.0,10000.0
2025-06-05,2,02:00 - 02:15,4620.6,521.4,0.0,520.4,1.0,521.4,0.0,520.4,1.0,10000.0
2025-06-05,2,02:15 - 02:30,4614.8,469.4,0.0,468.4,1.0,469.4,0.0,468.4,1.0,10000.0
2025-06-05,2,02:30 - 02:45,4610.4,469.1,0.0,468.1,1.0,469.1,0.0,468.1,1.0,10000.0
2025-06-05,2,02:45 - 03:00,4598.7,468.7,0.0,467.7,1.0,468.7,0.0,467.7,1.0,10000.0
2025-06-05,2,03:00 - 03:15,4620.6,521.4,0.0,520.4,1.0,521.4,0.0,520.4,1.0,10000.0
2025-06-05,2,03:15 - 03:30,4614.8,469.4,0.0,468.4,1.0,469.4,0.0,468.4,1.0,10000.0
2025-06-05,2,03:30 - 03:45,4610.4,469.1,0.0,468.1,1.0,469.1,0.0,468.1,1.0,10000.0
2025-06-05,2,03:45 - 04:00,4598.7,468.7,0.0,467.7,1.0,468.7,0.0,467.7,1.0,10000.0
2025-06-05,3,04:00 - 04:15,4127.8,490.2,0.0,468.2,22.0,490.2,0.0,468.2,22.0,10000.0
2025-06-05,3,04:15 - 04:30,3748.3,492.3,0.0,470.3,22.0,492.29,0.0,470.29,22.0,10000.0
2025-06-05,3,04:30 - 04:45,3644.2,486.9,0.0,464.9,22.0,486.9,0.0,464.9,22.0,10000.0
2025-06-05,3,04:45 - 05:00,3409.3,486.6,0.0,464.6,22.0,486.6,0.0,464.6,22.0,10000.0
2025-06-05,3,05:00 - 05:15,4127.8,490.2,0.0,468.2,22.0,490.2,0.0,468.2,22.0,10000.0
2025-06-05,3,05:15 - 05:30,3748.3,492.3,0.0,470.3,22.0,492.29,0.0,470.29,22.0,10000.0
2025-06-05,3,05:30 - 05:45,3644.2,486.9,0.0,464.9,22.0,486.9,0.0,464.9,22.0,10000.0
2025-06-05,3,05:45 - 06:00,3409.3,486.6,0.0,464.6,22.0,486.6,0.0,464.6,22.0,10000.0
2025-06-05,4,06:00 - 06:15,2836.9,573.9,0.0,551.9,22.0,573.9,0.0,551.9,22.0,5250.16
2025-06-05,4,06:15 - 06:30,2529.0,572.5,0.0,550.5,22.0,572.5,0.0,550.5,22.0,5250.01
2025-06-05,4,06:30 - 06:45,2485.7,568.0,0.0,546.0,22.0,568.0,0.0,546.0,22.0,5000.71
2025-06-05,4,06:45 - 07:00,2365.6,565.1,0.0,543.1,22.0,565.1,0.0,543.1,22.0,5000.59
2025-06-05,4,07:00 - 07:15,2836.9,573.9,0.0,551.9,22.0,573.9,0.0,551.9,22.0,5250.16
2025-06-05,4,07:15 - 07:30,2529.0,572.5,0.0,550.5,22.0,572.5,0.0,550.5,22.0,5250.01
2025-06-05,4,07:30 - 07:45,2485.7,568.0,0.0,546.0,22.0,568.0,0.0,546.0,22.0,5000.71
2025-06-05,4,07:45 - 08:00,2365.6,565.1,0.0,543.1,22.0,565.1,0.0,543.1,22.0,5000.59
2025-06-05,5,08:00 - 08:15,2249.7,559.1,0.0,537.1,22.0,559.1,0.0,537.1,22.0,5000.43
2025-06-05,5,08:15 - 08:30,2247.5,550.1,0.0,528.1,22.0,550.1,0.0,528.1,22.0,5000.32
2025-06-05,5,08:30 - 08:45,2122.8,544.3,0.0,522.3,22.0,511.0,0.0,489.0,22.0,4500.89
2025-06-05,5,08:45 - 09:00,1976.8,562.8,0.0,515.8,47.0,522.3,0.0,475.3,47.0,4300.49
2025-06-05,5,09:00 - 09:15,2249.7,559.1,0.0,537.1,22.0,559.1,0.0,537.1,22.0,5000.43
2025-06-05,5,09:15 - 09:30,2247.5,550.1,0.0,528.1,22.0,550.1,0.0,528.1,22.0,5000.32
2025-06-05,5,09:30 - 09:45,2122.8,544.3,0.0,522.3,22.0,511.0,0.0,489.0,22.0,4500.89
2025-06-05,5,09:45 - 10:00,1976.8,562.8,0.0,515.8,47.0,522.3,0.0,475.3,47.0,4300.49
2025-06-05,6,10:00 - 10:15,2041.0,552.0,0.0,505.0,47.0,511.5,0.0,464.5,47.0,4300.65
2025-06-05,6,10:15 - 10:30,2200.0,548.9,0.2,501.7,47.0,508.4,0.2,461.2,47.0,4300.68
2025-06-05,6,10:30 - 10:45,2391.7,545.6,0.6,498.0,47.0,505.1,0.6,457.5,47.0,4300.69
2025-06-05,6,10:45 - 11:00,2704.4,539.5,8.2,484.3,47.0,499.0,8.2,443.8,47.0,4300.73
2025-06-05,6,11:00 - 11:15,2041.0,552.0,0.0,505.0,47.0,511.5,0.0,464.5,47.0,4300.65
2025-06-05,6,11:15 - 11:30,2200.0,548.9,0.2,501.7,47.0,508.4,0.2,461.2,47.0,4300.68
2025-06-05,6,11:30 - 11:45,2391.7,545.6,0.6,498.0,47.0,505.1,0.6,457.5,47.0,4300.69
2025-06-05,6,11:45 - 12:00,2704.4,539.5,8.2,484.3,47.0,499.0,8.2,443.8,47.0,4300.73
2025-06-05,7,12:00 - 12:15,3056.4,546.6,35.4,464.2,47.0,519.0,35.4,436.6,47.0,4500.11
2025-06-05,7,12:15 - 12:30,3072.7,653.6,149.0,457.6,47.0,618.8,149.0,422.8,47.0,4300.56
2025-06-05,7,12:30 - 12:45,2954.8,792.5,296.2,449.3,47.0,757.7,296.2,414.5,47.0,4200.47
2025-06-05,7,12:45 - 13:00,2965.1,1127.2,664.3,440.9,22.0,990.21,576.61,391.6,22.0,3500.3
2025-06-05,7,13:00 - 13:15,3056.4,546.6,35.4,464.2,47.0,519.0,35.4,436.6,47.0,4500.11
2025-06-05,7,13:15 - 13:30,3072.7,653.6,149.0,457.6,47.0,618.8,149.0,422.8,47.0,4300.56
2025-06-05,7,13:30 - 13:45,2954.8,792.5,296.2,449.3,47.0,757.7,296.2,414.5,47.0,4200.47
2025-06-05,7,13:45 - 14:00,2965.1,1127.2,664.3,440.9,22.0,990.21,576.61,391.6,22.0,3500.3
2025-06-05,8,14:00 - 14:15,3010.0,1709.4,1267.0,420.4,22.0,1395.4,1032.6,362.8,0.0,2900.83
2025-06-05,8,14:15 - 14:30,2873.3,2373.6,1915.6,436.0,22.0,1522.92,1157.52,365.4,0.0,2750.45
2025-06-05,8,14:30 - 14:45,2471.8,2048.3,1673.2,353.1,22.0,1514.78,1198.98,315.8,0.0,2328.63
2025-06-05,8,14:45 - 15:00,2174.8,2372.9,2009.9,341.0,22.0,1855.5,1566.2,289.3,0.0,1890.73
2025-06-05,8,15:00 - 15:15,3010.0,1709.4,1267.0,420.4,22.0,1395.4,1032.6,362.8,0.0,2900.83
2025-06-05,8,15:15 - 15:30,2873.3,2373.6,1915.6,436.0,22.0,1522.92,1157.52,365.4,0.0,2750.45
2025-06-05,8,15:30 - 15:45,2471.8,2048.3,1673.2,353.1,22.0,1514.78,1198.98,315.8,0.0,2328.63
2025-06-05,8,15:45 - 16:00,2174.8,2372.9,2009.9,341.0,22.0,1855.5,1566.2,289.3,0.0,1890.73
2025-06-05,9,16:00 - 16:15,2246.6,2606.4,2319.0,274.2,13.2,2010.47,1794.59,215.88,0.0,1500.79
2025-06-05,9,16:15 - 16:30,2573.7,1967.1,1705.6,248.3,13.2,1828.4,1610.0,205.2,13.2,2200.3
2025-06-05,9,16:30 - 16:45,3211.4,2125.5,1861.0,251.3,13.2,1966.28,1744.88,208.2,13.2,2200.31
2025-06-05,9,16:45 - 17:00,3325.2,2303.3,2032.3,257.8,13.2,2125.6,1897.7,214.7,13.2,2012.97
2025-06-05,9,17:00 - 17:15,2246.6,2606.4,2319.0,274.2,13.2,2010.47,1794.59,215.88,0.0,1500.79
2025-06-05,9,17:15 - 17:30,2573.7,1967.1,1705.6,248.3,13.2,1828.4,1610.0,205.2,13.2,2200.3
2025-06-05,9,17:30 - 17:45,3211.4,2125.5,1861.0,251.3,13.2,1966.28,1744.88,208.2,13.2,2200.31
2025-06-05,9,17:45 - 18:00,3325.2,2303.3,2032.3,257.8,13.2,2125.6,1897.7,214.7,13.2,2012.97
2025-06-05,10,18:00 - 18:15,3445.9,2408.0,2171.6,223.2,13.2,2227.1,2033.8,180.1,13.2,2012.47
2025-06-05,10,18:15 - 18:30,3549.1,2533.4,2298.3,221.9,13.2,2241.7,2049.7,178.8,13.2,2200.11
2025-06-05,10,18:30 - 18:45,3676.2,2640.2,2404.1,222.9,13.2,2286.5,2109.2,177.3,0.0,1600.89
2025-06-05,10,18:45 - 19:00,3665.1,2693.7,2456.5,224.0,13.2,2330.4,2151.9,178.5,0.0,1600.95
2025-06-05,10,19:00 - 19:15,3445.9,2408.0,2171.6,223.2,13.2,2227.1,2033.8,180.1,13.2,2012.47
2025-06-05,10,19:15 - 19:30,3549.1,2533.4,2298.3,221.9,13.2,2241.7,2049.7,178.8,13.2,2200.11
2025-06-05,10,19:30 - 19:45,3676.2,2640.2,2404.1,222.9,13.2,2286.5,2109.2,177.3,0.0,1600.89
2025-06-05,10,19:45 - 20:00,3665.1,2693.7,2456.5,224.0,13.2,2330.4,2151.9,178.5,0.0,1600.95
2025-06-05,11,20:00 - 20:15,3663.3,2743.8,2503.3,227.3,13.2,2290.3,2092.9,184.2,13.2,2000.46
2025-06-05,11,20:15 - 20:30,3587.6,2774.0,2533.0,227.8,13.2,2400.2,2214.8,182.2,3.2,1799.24
2025-06-05,11,20:30 - 20:45,3650.4,2636.6,2407.3,229.3,0.0,2318.4,2132.9,185.5,0.0,2000.83
2025-06-05,11,20:45 - 21:00,3530.4,2645.3,2413.4,231.9,0.0,2324.5,2136.4,188.1,0.0,2010.6
